image_path,gender,height,weight,mood,weather,color,occasion,label
static/images/63.png,Female,160,50,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,55,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,60,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,65,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,70,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,75,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,80,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,85,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,160,90,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,45,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,50,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,55,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,60,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,65,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,70,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,75,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,80,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,85,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,170,90,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,45,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,50,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,55,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,60,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,65,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,70,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,75,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,80,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,85,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,180,90,Relaxed,Windy,Yellow,Casual,0
static/images/63.png,Female,150,45,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,50,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,55,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,60,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,65,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,70,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,75,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,80,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,85,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,90,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,45,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,50,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,55,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,60,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,65,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,70,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,75,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,80,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,85,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,160,90,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,45,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,50,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,55,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,60,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,65,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,70,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,75,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,80,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,85,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,170,90,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,45,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,50,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,55,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,60,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,65,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,70,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,75,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,80,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,85,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,180,90,Happy,Windy,Yellow,Casual,0
static/images/63.png,Female,150,45,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,50,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,55,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,60,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,65,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,70,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,75,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,80,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,85,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,150,90,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,45,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,50,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,55,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,60,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,65,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,70,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,75,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,80,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,85,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,160,90,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,45,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,50,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,55,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,60,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,65,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,70,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,75,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,80,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,85,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,170,90,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,45,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,50,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,55,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,60,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,65,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,70,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,75,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,80,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,85,Happy,Cold,Yellow,Casual,0
static/images/63.png,Female,180,90,Happy,Cold,Yellow,Casual,0
static/images/64.png,Male,160,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,95,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,160,100,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,95,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,170,100,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,95,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,180,100,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,95,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Male,190,100,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,45,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,50,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,150,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,45,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,50,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,160,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,45,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,50,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,170,90,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,45,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,50,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,55,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,60,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,65,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,70,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,75,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,80,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,85,Happy,Sunny,Yellow,Formal,1
static/images/64.png,Female,180,90,Happy,Sunny,Yellow,Formal,1
static/images/65.png,Female,150,45,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,50,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,55,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,60,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,65,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,70,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,75,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,80,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,85,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,90,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,45,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,50,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,55,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,60,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,65,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,70,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,75,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,80,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,85,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,90,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,45,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,50,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,55,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,60,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,65,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,70,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,75,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,80,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,85,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,90,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,45,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,50,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,55,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,60,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,65,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,70,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,75,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,80,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,85,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,90,Happy,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,45,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,50,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,55,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,60,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,65,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,70,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,75,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,80,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,85,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,150,90,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,45,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,50,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,55,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,60,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,65,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,70,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,75,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,80,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,85,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,160,90,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,45,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,50,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,55,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,60,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,65,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,70,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,75,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,80,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,85,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,170,90,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,45,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,50,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,55,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,60,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,65,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,70,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,75,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,80,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,85,Romantic,Sunny,Yellow,Casual,0
static/images/65.png,Female,180,90,Romantic,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,45,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,50,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,55,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,60,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,65,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,70,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,75,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,80,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,85,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,90,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,45,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,50,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,55,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,60,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,65,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,70,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,75,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,80,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,85,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,90,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,45,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,50,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,55,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,60,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,65,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,70,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,75,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,80,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,85,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,90,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,45,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,50,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,55,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,60,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,65,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,70,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,75,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,80,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,85,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,90,Happy,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,45,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,50,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,55,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,60,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,65,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,70,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,75,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,80,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,85,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,150,90,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,45,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,50,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,55,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,60,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,65,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,70,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,75,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,80,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,85,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,160,90,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,45,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,50,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,55,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,60,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,65,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,70,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,75,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,80,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,85,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,170,90,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,45,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,50,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,55,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,60,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,65,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,70,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,75,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,80,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,85,Relaxed,Sunny,Yellow,Casual,0
static/images/66.png,Female,180,90,Relaxed,Sunny,Yellow,Casual,0
static/images/67.png,Male,160,55,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,60,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,65,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,70,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,75,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,80,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,85,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,90,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,95,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,100,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,55,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,60,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,65,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,70,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,75,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,80,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,85,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,90,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,95,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,170,100,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,55,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,60,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,65,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,70,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,75,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,80,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,85,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,90,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,95,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,180,100,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,55,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,60,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,65,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,70,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,75,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,80,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,85,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,90,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,95,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,190,100,Relaxed,Cold,Yellow,Casual,0
static/images/67.png,Male,160,55,Relaxed,Windy,Yellow,Casual,0
static/images/67.png,Male,160,60,Relaxed,Windy,Yellow,Casual,0
static/images/67.png,Male,160,65,Relaxed,Windy,Yellow,Casual,0
static/images/67.png,Male,160,70,Relaxed,Windy,Yellow,Casual,0
static/images/67.png,Male,160,75,Relaxed,Windy,Yellow,Casual,0
static/images/67.png,Male,160,80,Relaxed,Windy,Yellow,Casual,0
